"NUM_OC","OC","ARTICULO","CODIGO","DESCRIPCION","UND_MEDIDA","CANTIDAD","CTD_RECIBIDA","CTD_ACEPTADA","CTD_RECHAZADA","PRECIO","IMPORTE","MONEDA","FECHA_CREACION","FECHA_PROMETIDA","AÑO CREACIÓN","AÑO ENTREGA","PROVEEDOR","COMPRADOR","IMPORTADO","ORG_ENVIO","ESTADO","COMENTARIOS","CANCELADA","DIRECCION_ENVIO"
"101789253","101789253","10046908","10046908","LAMIN FLOWPACK VITA C+ZINC MK 500/5mg  x 12 TABM ECU MANDARINA (SAV)","Kg","600","0","0","0","63,747","38,248,200","COP","2/20/2024","4/1/2024","2024","2024","AMCOR FLEXIBLES CALI S.A.S.","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789254","101789254","10043683","10043683","PLEG DURAFLEX ADVANCE X6CAPB","milu","200","0","0","0","258,000","51,600,000","COP","2/20/2024","3/27/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789256","101789256","47250073","47250073","FORMALDEHIDO SODICO SULFOXILAT","Kg","150","0","0","0","409,806","61,470,910","COP","2/20/2024","5/22/2024","2024","2024","MERCK S.A","JACOBO ACERO SANCHEZ","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN"," "" PRECIO: 104.6 usd x Kg 
TRM $3,917.84 20-FEB-2024
Despachar con una vida util mayor al 80%. Dispatch with a shell life of 80%. Enviar copia del COA por email / Send us the Coa by email","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789257","101789257","47800254","47800254","BENZOATO DE SODIO","Kg","600","0","0","0","16,455","9,872,940","COP","2/20/2024","2/22/2024","2024","2024","BRENNTAG COLOMBIA S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","","Precio 4.2 USD x TRM $3,917.84  - 20 Febrero 2024.","","AUTOPISTA CALI-JAMUNDI KM 23"
"101789376","101789376","10051157","10051157","HIDROSMINA","Kg","52","0","0","0","851,400","44,272,800","COP","2/29/2024","3/21/2024","2024","2024","MERQUIMIA COLOMBIA S.A.S","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","","PRECIO USD 215 xTRM 3960 Feb-29/24
Material desarrollo","","AUTOPISTA CALI-JAMUNDI KM 23"
"101789383","101789383","10050898","10050898","VONOPRAZAN FUMARATO","Kg","10","0","0","0","1,800","18,000","USD","2/21/2024","3/28/2024","2024","2024","CHEMO SA SUIZA","MARIA VICTORIA MEJIA BRAVO","M16-MATERIA PRIMA IMPORTADA","TQJ","","Desarrollo Fabricante Ami Life","","AUTOPISTA CALI-JAMUNDI KM 23"
"101789404","101789404","25050099","25050099","ANHIDRIDO ACETICO G.R. (CONTROLADO)","L","3","0","0","0","162,000","486,000","COP","2/21/2024","2/21/2024","2024","2024","ANNAR DIAGNOSTICA IMPORT S A S","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TQJ","","POR FAVOR ENTREGAR EN TECNOQUIMICAS JAMUNDI KM23 VIA CALI-JAMUNDI, NUEVA PORTERIA POR LA AVENIDA SACHAMATE, CONTACTO LAB.CONT,CALIDAD, ADJUNTAR COPIA DE LA FACTURA Y OC","","AUTOPISTA CALI-JAMUNDI KM 23"
"101789405","101789405","25050112","25050112","CLOROFORMO G.R. (CONTROLADO)","L","3","0","0","0","194,880","487,200","COP","2/21/2024","7/31/2024","2024","2024","MERCK S.A","SERGIO OBANDO","M13-MATERIA PRIMA NACIONAL","TQJ","","POR FAVOR ENTREGAR EN TECNOQUIMICAS JAMUNDI KM23 VIA CALI-JAMUNDI, NUEVA PORTERIA POR LA AVENIDA SACHAMATE, CONTACTO LAB.CONT,CALIDAD, ADJUNTAR COPIA DE LA FACTURA Y OC","","AUTOPISTA CALI-JAMUNDI KM 23"
"101789476","101789476","10043685","10043685","ALUM DURAFLEX ADVANCE BX8 CAPB","Kg","80","0","0","0","77,790","6,223,187","COP","2/21/2024","3/12/2024","2024","2024","BIOEMPAK S.A.S","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","CONFIRMAR RECEPCIÓN DE OC Y ENTREGAR FECHA DE COMPROMISO . PRECIO: $19.88 USD TRM: $3,912.97 21FEB2024. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789480","101789480","10044597","10044597","CAFEINA ANHIDRA POLVO","Kg","700","700","700","0","136,954","95,867,765","COP","2/21/2024","2/24/2024","2024","2024","MERQUIMIA COLOMBIA S.A.S","ANDRES FELIPE LOPEZ MERA","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","PRECIO: $35 USD TRM: $3912.97 21FEB2024. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789484","101789484","3020580","03020580","ALCOHOL ETILICO 95PORC","L","2,400","2,400","2,400","0","4,617","11,081,520","COP","2/21/2024","2/23/2024","2024","2024","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 1.18 USD/L x TRM   $3,912.97  - 21 Febrero 2024 ""Despachar con vida útil mayor al 80%. Enviar copia de COA por email. Despachar un solo lote proveedor ""","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789495","101789495","10033851","10033851","ALCOHOL ETÍLICO RECTIFICADO SIN DESNATURALIZAR","L","800","800","800","0","3,639","2,911,248","COP","2/21/2024","2/23/2024","2024","2024","SUCROAL S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","Precio 0.93 USD/L x TRM   $3,912.97 - 14 Febrero 2024 ""Despachar con vida útil mayor al 80%. Enviar copia de COA por email. Despachar un solo lote proveedor ""","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789609","101789609","10049150","10049150","ALUM IBUFLASH MK MIGRAN BX6CAPB (NP)","Kg","340","0","0","0","77,790","26,448,547","COP","2/21/2024","3/12/2024","2024","2024","BIOEMPAK S.A.S","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","PRECIO: $19.88 USD TRM: $3912.97 21EB2024. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789613","101789613","10049151","10049151","ALUM IBUFLASH MK MIGRAN BX3-4CAPB  (NP)","Kg","258","0","0","0","77,790","20,069,780","COP","2/21/2024","3/20/2024","2024","2024","BIOEMPAK S.A.S","ANDRES FELIPE LOPEZ MERA","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","PRECIO: $19.88 USD TRM: $3,912.97 21FEB2024. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789648","101789648","10034531","10034531","AISLANTE 51 X 119 CM","und","1,260","0","0","0","875","1,103,105","COP","2/21/2024","3/6/2024","2024","2024","POLYLON S.A.","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789681","101789681","10049664","10049664","PLEG FLUENZ T x 2CAPB MMED","milu","15","0","0","0","264,000","3,960,000","COP","2/21/2024","4/1/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789684","101789684","10049663","10049663","PLEG FLUENZ T x 7CAPB","milu","10","0","0","0","211,000","2,110,000","COP","2/21/2024","4/1/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789685","101789685","10049370","10049370","PLEG IBUFLASH MIGRAN x 30CAPB (NP)","milu","130","0","0","0","617,000","80,210,000","COP","2/21/2024","4/9/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789686","101789686","10049159","10049159","PLEG IBUFLASH MIGRAN x 20 CAPB (NP)","milu","40","0","0","0","426,000","17,040,000","COP","2/21/2024","3/29/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789687","101789687","10049068","10049068","PLEG DURAFLEX 500mg X6 CAPB (NP) VERTICAL","milu","12","0","0","0","413,000","4,956,000","COP","2/21/2024","5/17/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789688","101789688","10046135","10046135","PLEG IBUPROFENO 800mg X30 CAPB (NP)","milu","106","0","0","0","250,000","26,500,000","COP","2/21/2024","4/1/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789690","101789690","10045699","10045699","PLEG BENRELAX 125mg/5mg x 4 CAPB MMED","milu","30","0","0","0","113,000","3,390,000","COP","2/21/2024","4/19/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789691","101789691","10045698","10045698","PLEG BENRELAX 125mg/5mg x 20 CAPB","milu","20","0","0","0","251,000","5,020,000","COP","2/21/2024","4/19/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789692","101789692","10044868","10044868","PLEG MOVIPROST 24mcg X 21CAPB","milu","23","0","0","0","224,000","5,152,000","COP","2/21/2024","5/17/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789693","101789693","10043586","10043586","LAMIN VITA C MK 500 mg TABM DORSO (EMPAFLEXCO)","Kg","2,450","0","0","0","42,145","103,255,250","COP","2/21/2024","4/18/2024","2024","2024","EMPAQUES FLEXIBLES DE COLOMBIA S A CON EL NOMBRE ABREVIADO DE EMPAFLEXCO S A EN REORGANIZACION","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789694","101789694","47900015","47900015","TALCO","Kg","1,525","0","0","0","5,940","9,058,500","COP","2/21/2024","3/14/2024","2024","2024","MERQUIMIA INTERNACIONAL S.A.S.","CATALINA TORRES GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","PRECIO USD 1.5 xTRM 3960 Feb-19/24
URGENCIA - Informar la mejor fecha entrega en nuestra bodega
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789709","101789709","10049665","10049665","INS FLUENZ T CAPB","milu","25","0","0","0","73,700","1,842,500","COP","2/21/2024","4/1/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789710","101789710","10049147","10049147","INS IBUFLASH MIGRAN CAPB (NP)","milu","460","0","0","0","47,700","21,942,000","COP","2/21/2024","4/1/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789711","101789711","10046812","10046812","APLICADOR VAGINAL x 7 und (PROM)","milu","10","0","0","0","1,027,000","10,270,000","COP","2/21/2024","4/17/2024","2024","2024","PROCESOS DE MANUFACTURA SOCIEDAD POR ACCIONES SIMPLIFICADA","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789712","101789712","10047300","10047300","INS DAMICLIN K OVU","milu","10","0","0","0","94,000","940,000","COP","2/21/2024","4/19/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789713","101789713","10045700","10045700","INS BENRELAX 125mg/5mg CAPB","milu","51","0","0","0","50,000","2,550,000","COP","2/21/2024","4/19/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789714","101789714","10043938","10043938","CART SARTOPURE IND 0.65 MICRAS X 10 P REF: 5502505P1 / 5502805P1","und","30","0","0","0","230,000","6,900,000","COP","2/21/2024","2/22/2024","2024","2024","SYMA S A S","JACOBO ACERO SANCHEZ","M13-MATERIA PRIMA NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101789906","101789906","10046137","10046137","INS IBUPROFENO 800mg CAPB (NP)","milu","142","0","0","0","49,200","6,986,400","COP","2/22/2024","3/22/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101789907","101789907","47101838","47101838","COLOR AMARILLO No. 10 DC","g","5,000","0","0","0","935","4,677,000","COP","2/22/2024","3/22/2024","2024","2024","PRODUCTORA NACIONAL DE AROMAS FRAGANCIAS Y COLORANTES S.A. DISAROMAS S.A.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","Precio 0.238 USD/g x TRM  $3,930.26 - 22 Febrero 2024.","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790024","101790024","10044067","10044067","PLEG***INMOX 30 mg x 14 CAP","milu","1","0","0","0","1,064,000","1,064,000","COP","2/22/2024","3/11/2024","2024","2024","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790027","101790027","10050953","10050953","PLEG MEMANTINA CLORHIDRATO MK 20 mg x 30 TABR (SV) MMED","milu","1","0","0","0","1,051,000","1,051,000","COP","2/22/2024","3/22/2024","2024","2024","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790235","101790235","10043686","10043686","PLEG DURAFLEX ADVANCE X2CAPB MMED","milu","80","0","0","0","172,000","13,760,000","COP","2/22/2024","4/10/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790237","101790237","10017505","10017505","FILTRO 3M LIFEASSURE REF. BLA045B01BA","und","15","0","0","0","786,052","11,790,780","COP","2/22/2024","2/23/2024","2024","2024","TEP. TECNOLOGIA EQUIPOS Y PROCESOS S.A.S","JACOBO ACERO SANCHEZ","M13-MATERIA PRIMA NACIONAL","TQJ","","  PRECIO: $200 USD X UND TRM: $3,930.26   22-FEB-2024","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790241","101790241","47100040","47100040","IBUPROFENO","Kg","4,000","0","0","0","13","52,000","USD","2/22/2024","3/22/2024","2024","2024","BASF QUIMICA COLOMBIANA S A","SAHARA MARIA PINEDA SANTANDER","M16-MATERIA PRIMA IMPORTADA","TQJ","OPEN","Despachar con una vida util mayor al 80%. / Enviar copia del COA por email /Enviar original del Certificado de Origen","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790242","101790242","47100040","47100040","IBUPROFENO","Kg","2,000","0","0","0","13","26,000","USD","2/22/2024","4/11/2024","2024","2024","BASF QUIMICA COLOMBIANA S A","SAHARA MARIA PINEDA SANTANDER","M16-MATERIA PRIMA IMPORTADA","TQJ","OPEN","Despachar con una vida util mayor al 80%. / Enviar copia del COA por email /Enviar original del Certificado de Origen","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790243","101790243","47800698","47800698","SORBITOL POLIOL ESPECIAL","Kg","3,539","0","0","0","37,769","133,649,383","COP","2/22/2024","3/22/2024","2024","2024","SUMIQUIM-SUMINISTROS QUIMICOS S.A.S.","SAHARA MARIA PINEDA SANTANDER","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","Precio 9.61 USD/KG TRM $3,930.26. Despachar con una vida util mayor al 80%. Dispatch with a shell life of 80%.
Enviar copia del COA por email","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790244","101790244","47100484","47100484","CLOTRIMAZOL MICRONIZADO","Kg","50","0","0","0","255,426","12,771,300","COP","2/22/2024","4/8/2024","2024","2024","RESEARCH PHARMACEUTICAL S.A.","SAHARA MARIA PINEDA SANTANDER","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","Precio de Compra 65USD/KG TRM   $3,930.26. Despachar con una vida util mayor al 80%. / Enviar copia del COA por email /Enviar original del Certificado de Origen","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790245","101790245","10003918","10003918","ACID.ACETIL SALICILICO (RHODIA-ASA 100)","Kg","920","0","0","0","83,322","76,655,789","COP","2/22/2024","6/3/2024","2024","2024","SOLVAY COLOMBIA LTDA","SERGIO STIVEN DORADO GONZALEZ","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","PRECIO USD 21.2 xTRM 3930.26 Feb-22/23
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790331","101790331","10009667","10009667","CRG 295 X 200 X 165","milu","3","3","3","0","1,111,000","3,333,000","COP","2/23/2024","3/6/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790343","101790343","49100628","49100628","CRG 380 x 250 x 253","milu","2","2","2","0","1,888,000","3,776,000","COP","2/23/2024","3/6/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790347","101790347","10007957","10007957","CRG 336 x 190 x 198","milu","2","2","2","0","1,337,000","2,674,000","COP","2/23/2024","3/6/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790350","101790350","49101058","49101058","CRG GENERICA No.5","milu","2","0","0","0","1,212,000","2,424,000","COP","2/23/2024","3/6/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790354","101790354","51366689","51366689","CRG 205 X 154 X 107","milu","2","0","0","0","647,000","1,294,000","COP","2/23/2024","3/7/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790400","101790400","51366511","51366511","CRG 342 x 258 x 175","milu","2","0","0","0","1,590,000","3,180,000","COP","2/23/2024","3/7/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790403","101790403","10013323","10013323","CRG 498x 314 x 142","milu","2","0","0","0","2,680,000","5,360,000","COP","2/23/2024","3/7/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790408","101790408","10013277","10013277","CRG 315 x 250 x 148","milu","2","0","0","0","1,470,000","2,940,000","COP","2/23/2024","3/7/2024","2024","2024","CARTON DE COLOMBIA S.A.","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","","","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790427","101790427","49100086","49100086","CAP 0 AMARILLO-AMARILLO 19-171","milu","600","0","0","0","9,800","5,880,000","COP","2/23/2024","5/2/2024","2024","2024","C.I. FARMACAPSULAS S.A.S.","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790430","101790430","10050516","10050516","INS ESCITALOPRAM MK 20 mg TABR (NI-RD-GT)","milu","2","0","0","0","481,000","721,500","COP","2/23/2024","3/22/2024","2024","2024","SERVIGRAFIC S.A.S","MARIA VICTORIA MEJIA BRAVO","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790660","101790660","10043688","10043688","PLEG DURAFLEX ADVANCE X8CAPB","milu","100","0","0","0","282,000","28,200,000","COP","2/23/2024","4/10/2024","2024","2024","INDUGRAFICAS S.A.S","SAHARA MARIA PINEDA SANTANDER","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790738","101790738","47800599","47800599","HIDROXIDO DE POTASIO","Kg","1,050","0","0","0","91,988","96,587,099","COP","2/23/2024","7/4/2024","2024","2024","MERCK S.A","ANDRES FELIPE LOPEZ MERA","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","PRECIO: $23.373 USD TRM: $3,935.64 23FEB2024. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR
","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790773","101790773","47800599","47800599","HIDROXIDO DE POTASIO","Kg","25","0","0","0","35,421","885,519","COP","2/23/2024","4/8/2024","2024","2024","MERQUIMIA COLOMBIA S.A.S","ANDRES FELIPE LOPEZ MERA","M13-MATERIA PRIMA NACIONAL","TQJ","","PRECIO 9 USD TRM 3,935.64 23FEB2024","","AUTOPISTA CALI-JAMUNDI KM 23"
"101790795","101790795","47800353","47800353","HIDROXIDO DE SODIO (CONTROLADO)","Kg","0","0","0","0","31,485","0","COP","2/23/2024","4/9/2024","2024","2024","MERQUIMIA COLOMBIA S.A.S","ANDRES FELIPE LOPEZ MERA","M13-MATERIA PRIMA NACIONAL","TQJ","CLOSED","PRECIO: $8 USD TRM: $3,935.64 23FEB2024. DESPACHAR CON UNA VIDA UTIL MAYOR AL 80%.ENVIAR COPIA DEL COA POR EMAIL. DESPACHAR UN SOLO LOTE PROVEEDOR
","Y","AUTOPISTA CALI-JAMUNDI KM 23"
"101790800","101790800","10050090","10050090","STICKER PAGUE 7 LLEVE 8","milu","18","0","0","0","104,000","1,872,000","COP","2/23/2024","3/20/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQY","OPEN","","N","AUTOPISTA CALI-YUMBO KM 4"
"101790802","101790802","10050052","10050052","STICKER DURAFLEX ADVANCE GRATIS 1 BFPLUS","milu","18","0","0","0","97,000","1,746,000","COP","2/23/2024","4/1/2024","2024","2024","SERVIGRAFIC S.A.S","ANLY VIVIAN QUIROGA REY","M19-MATERIAL EMPAQUE NACIONAL","TQY","OPEN","","N","AUTOPISTA CALI-YUMBO KM 4"
"101790803","101790803","47590092","47590092","HIDROXIETILCEL(NATROSOL250HHX)","Kg","50","0","0","0","395,571","19,778,560","COP","2/23/2024","5/31/2024","2024","2024","ASHLAND COLOMBIA S.A.S.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","Precio 100.51 USD/Kg x TRM  $3,935.64 - 23 Febrero 2024. ""Despachar con vida útil mayor al 80%. Enviar copia de COA por email. Despachar un solo lote proveedor ""","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790809","101790809","47590092","47590092","HIDROXIETILCEL(NATROSOL250HHX)","Kg","50","0","0","0","395,571","19,778,560","COP","2/23/2024","4/9/2024","2024","2024","ASHLAND COLOMBIA S.A.S.","ANLY VIVIAN QUIROGA REY","M13-MATERIA PRIMA NACIONAL","TQJ","OPEN","Precio 100.51 USD/Kg x TRM  $3,935.64 - 23 Febrero 2024. ""Despachar con vida útil mayor al 80%. Enviar copia de COA por email. Despachar un solo lote proveedor ""","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790817","101790817","10020215","10020215","TAPA PUSH DOWN ROSADA RS33mm /LINER  IND 2P","milu","15","0","0","0","435,000","6,525,000","COP","2/23/2024","3/25/2024","2024","2024","PLASTIPHAR ENVASES PLASTICOS SAS","CATALINA TORRES GONZALEZ","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790822","101790822","10048227","10048227","PLEG TELMISARTAN MK 80 mg x 30 TAB","milu","9","0","0","0","509,000","4,581,000","COP","2/23/2024","4/5/2024","2024","2024","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790823","101790823","10045738","10045738","PLEG. AMITRIPTILINA MK 25 mg X 30 TABC ECU","milu","38","0","0","0","113,000","4,294,000","COP","2/23/2024","4/1/2024","2024","2024","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
"101790824","101790824","10043947","10043947","PLEG STYMA 50 mg x 7 TABLP MMED","milu","3","0","0","0","123,000","369,000","COP","2/23/2024","4/5/2024","2024","2024","INDUGRAFICAS S.A.S","LUIS FELIPE MONTERO CAÑAS","M19-MATERIAL EMPAQUE NACIONAL","TQJ","OPEN","","N","AUTOPISTA CALI-JAMUNDI KM 23"
