Date,Hotel Name,Stars,Destination,Address,Amenities,Night Price($)
11/3/2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Airport Shuttle, Hot tub, Fitness",210
12/3/2024,Fairmont Olympic Hotel,4,Seattle,"411 University St, Seattle, WA 98101",Pool,280
12/3/2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121",Free Breakfast,290
13-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121",Hot tub,175
13-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Fitness, Hot tub",177
14-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Airport Shuttle, Hot tub",220
14-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Free WiFi, Free Breakfast, Parking",186
15-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101",Free WiFi,237
15-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Hot tub, Kitchen/Kitchenette",260
16-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101",Parking,239
16-03-2024,Fairmont Olympic Hotel,4,Seattle,"411 University St, Seattle, WA 98101","Pet friendly, Hot tub, Pool",223
17-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Parking, Gym",292
17-03-2024,Fairmont Olympic Hotel,4,Seattle,"411 University St, Seattle, WA 98101",Free WiFi,183
18-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Pet friendly, Pool",276
18-03-2024,Sheraton Grand Seattle,4,Seattle,"1400 6th Ave, Seattle, WA 98101","Pool, Gym, Free WiFi",196
19-03-2024,Sheraton Grand Seattle,4,Seattle,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Gym",214
19-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Gym, Parking",202
20-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121",Hot tub,219
20-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Kitchen/Kitchenette, Free Breakfast, Pet friendly",203
21-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101",Pet friendly,214
21-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Pool, Hot tub, Fitness",198
22-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Pool, Hot tub, Kitchen/Kitchenette",284
22-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Pool, Kitchen/Kitchenette",278
23-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Hot tub, Airport Shuttle, Kitchen/Kitchenette",281
23-03-2024,Fairmont Olympic Hotel,4,Seattle,"411 University St, Seattle, WA 98101","Fitness, Gym, Kitchen/Kitchenette",231
24-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Fitness, Free WiFi",200
24-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101",Free WiFi,284
25-03-2024,The Edgewater Hotel,4,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Parking, Pet friendly",226
25-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Fitness, Pool",210
26-03-2024,Fairmont Olympic Hotel,4,Seattle,"411 University St, Seattle, WA 98101","Free Breakfast, Fitness",179
26-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101",Parking,208
27-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101",Parking,183
27-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101",Pool,191
28-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Gym, Pool",292
28-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Gym, Airport Shuttle",223
29-03-2024,Sheraton Grand Seattle,4,Seattle,"1400 6th Ave, Seattle, WA 98101","Hot tub, Gym, Pet friendly",263
29-03-2024,The Westin Seattle,4,Seattle,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Kitchen/Kitchenette, Pet friendly",291
30-03-2024,Sheraton Grand Seattle,4,Seattle,"1400 6th Ave, Seattle, WA 98101",Gym,208
30-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101",Free WiFi,280
31-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101","Airport Shuttle, Hot tub, Fitness",188
31-03-2024,Thompson Seattle,4,Seattle,"110 Stewart St, Seattle, WA 98101",Free WiFi,205
1/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Pet friendly, Hot tub, Kitchen/Kitchenette",1319
1/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Kitchen/Kitchenette, Gym, Airport Shuttle",531
2/3/2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Fitness, Kitchen/Kitchenette, Free Breakfast, Parking",1439
2/3/2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Parking, Pool, Kitchen/Kitchenette, Pet friendly",619
3/3/2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Kitchen/Kitchenette, Hot tub, Parking",1352
3/3/2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Free Breakfast, Airport Shuttle, Pool",308
4/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Free WiFi, Hot tub, Free Breakfast, Parking, Pool",1233
4/3/2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Gym, Fitness, Kitchen/Kitchenette, Parking",435
5/3/2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Pet friendly, Free WiFi",530
5/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Parking, Free WiFi, Fitness, Pet friendly",707
6/3/2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Gym, Free Breakfast, Fitness",984
6/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Fitness, Hot tub, Gym, Airport Shuttle, Parking",538
7/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Free WiFi, Pet friendly, Kitchen/Kitchenette, Free Breakfast, Gym",376
7/3/2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Free WiFi, Hot tub, Pet friendly, Kitchen/Kitchenette",777
8/3/2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Gym, Free WiFi, Fitness, Airport Shuttle, Hot tub",239
8/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Pool, Fitness, Airport Shuttle, Free Breakfast, Hot tub",673
9/3/2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Free Breakfast, Pool, Kitchen/Kitchenette, Gym",906
9/3/2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Parking, Hot tub, Pet friendly, Airport Shuttle",1084
10/3/2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Kitchen/Kitchenette, Parking, Fitness, Airport Shuttle",1023
10/3/2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free Breakfast, Airport Shuttle, Gym",515
11/3/2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Pool, Hot tub, Airport Shuttle, Free Breakfast",1035
11/3/2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Pet friendly, Airport Shuttle, Hot tub, Parking",1461
12/3/2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Free WiFi, Gym, Hot tub",1412
12/3/2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Hot tub, Pet friendly, Free WiFi",268
13-03-2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free Breakfast, Airport Shuttle, Pet friendly, Pool",487
13-03-2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Kitchen/Kitchenette, Free Breakfast, Free WiFi, Hot tub, Pet friendly",1186
14-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Free Breakfast, Parking, Pool, Airport Shuttle, Free WiFi",1088
14-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Hot tub, Fitness, Pet friendly, Free Breakfast",1421
15-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Hot tub, Pool, Fitness, Gym, Pet friendly",302
15-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Parking, Gym, Pet friendly",1079
16-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Fitness, Pet friendly, Pool",816
16-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Free WiFi, Parking, Free Breakfast, Airport Shuttle, Fitness",889
17-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Gym, Free WiFi, Parking",739
17-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Kitchen/Kitchenette, Free Breakfast, Pool, Airport Shuttle",1299
18-03-2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Kitchen/Kitchenette, Pool, Hot tub, Airport Shuttle",326
18-03-2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Airport Shuttle, Free WiFi, Hot tub",483
19-03-2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Free Breakfast, Parking, Gym, Free WiFi",408
19-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Gym, Airport Shuttle",630
20-03-2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Hot tub, Free WiFi, Parking, Gym, Free Breakfast",736
20-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Free Breakfast, Free WiFi, Airport Shuttle, Pet friendly",521
21-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Pet friendly, Fitness, Pool, Free WiFi, Hot tub",353
21-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Fitness, Pool, Pet friendly",1211
22-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Pool, Parking, Gym, Free WiFi, Pet friendly",1340
22-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Hot tub, Pool, Kitchen/Kitchenette, Pet friendly, Airport Shuttle",1147
23-03-2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Free WiFi, Hot tub, Fitness, Parking",1374
23-03-2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Parking, Pool, Airport Shuttle, Fitness",1533
24-03-2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Free WiFi, Pet friendly, Kitchen/Kitchenette, Pool, Hot tub",1568
24-03-2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Pool, Kitchen/Kitchenette, Free Breakfast, Hot tub",542
25-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Parking, Fitness, Airport Shuttle, Free Breakfast",1470
25-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Fitness, Free WiFi, Parking",1140
26-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Gym, Pet friendly, Free Breakfast",1096
26-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Pool, Pet friendly, Airport Shuttle",1541
27-03-2024,The Edgewater Hotel,5,Seattle,"2411 Alaskan Way, Seattle, WA 98121","Hot tub, Fitness, Parking, Kitchen/Kitchenette",404
27-03-2024,Sheraton Grand Seattle,5,Seattle,"1400 6th Ave, Seattle, WA 98101","Pet friendly, Airport Shuttle, Gym, Hot tub, Fitness",257
28-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Hot tub, Parking, Kitchen/Kitchenette",1233
28-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Pet friendly, Parking, Hot tub",1173
29-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Gym, Parking, Pool",588
29-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Hot tub, Airport Shuttle, Free WiFi, Gym, Pool",823
30-03-2024,The Westin Seattle,5,Seattle,"1900 5th Ave, Seattle, WA 98101","Parking, Gym, Airport Shuttle, Kitchen/Kitchenette",910
30-03-2024,Thompson Seattle,5,Seattle,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Free WiFi, Parking",1353
31-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Pool, Pet friendly, Hot tub, Free WiFi, Parking",968
31-03-2024,Fairmont Olympic Hotel,5,Seattle,"411 University St, Seattle, WA 98101","Fitness, Pool, Hot tub, Pet friendly, Gym",864
1/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Parking, Pool, Free Breakfast",190
1/3/2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Parking, Free WiFi",160
2/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Fitness, Airport Shuttle, Parking",188
2/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611",Parking,205
3/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Hot tub, Free WiFi, Kitchen/Kitchenette",180
3/3/2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free WiFi, Gym",200
4/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611",Free WiFi,155
4/3/2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Parking, Fitness",183
5/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Gym",211
5/3/2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Hot tub, Fitness",208
6/3/2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Free WiFi, Free Breakfast, Airport Shuttle",205
6/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking",164
7/3/2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Parking, Free Breakfast",195
7/3/2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Kitchen/Kitchenette, Fitness, Pet friendly",159
8/3/2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Hot tub, Pool",185
8/3/2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611",Airport Shuttle,186
9/3/2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Pool, Pet friendly",211
9/3/2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Hot tub",148
10/3/2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking",162
10/3/2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Free Breakfast, Fitness",172
11/3/2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Pet friendly",174
11/3/2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Parking, Fitness, Kitchen/Kitchenette",156
12/3/2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Fitness, Kitchen/Kitchenette",153
12/3/2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Hot tub, Parking, Airport Shuttle",148
13-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Hot tub, Fitness",194
13-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611",Parking,202
14-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611",Airport Shuttle,147
14-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Gym, Parking, Free WiFi",177
15-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Fitness, Pet friendly",164
15-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Free WiFi, Free Breakfast, Pet friendly",177
16-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611",Fitness,134
16-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Fitness",160
17-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611",Parking,162
17-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Hot tub, Pool, Free Breakfast",179
18-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Parking, Free Breakfast, Hot tub",209
18-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Gym, Kitchen/Kitchenette",148
19-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Free Breakfast, Gym, Hot tub",144
19-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611",Pool,214
20-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611",Free Breakfast,136
20-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611",Fitness,159
21-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",194
21-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Hot tub, Free Breakfast",158
22-03-2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611",Gym,196
22-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Pet friendly, Kitchen/Kitchenette",204
23-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611",Parking,146
23-03-2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Pet friendly",154
24-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Parking, Free WiFi, Hot tub",153
24-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Airport Shuttle, Pool",204
25-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Pool, Hot tub, Kitchen/Kitchenette",156
25-03-2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Airport Shuttle, Free Breakfast, Free WiFi",206
26-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611",Free Breakfast,160
26-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611",Airport Shuttle,199
27-03-2024,Park Hyatt Chicago,4,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Free WiFi",211
27-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Gym, Hot tub",160
28-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Free Breakfast",163
28-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Pool, Gym",190
29-03-2024,The Peninsula Chicago,4,Chicago,"108 E Superior St, Chicago, IL 60611","Free WiFi, Fitness, Parking",198
29-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Parking, Airport Shuttle, Kitchen/Kitchenette",171
30-03-2024,Four Seasons Hotel Chicago,4,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Parking, Hot tub, Airport Shuttle",136
30-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Free WiFi, Fitness",173
31-03-2024,Trump International Hotel & Tower Chicago,4,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Kitchen/Kitchenette, Free Breakfast, Hot tub",153
31-03-2024,"The Langham, Chicago",4,Chicago,"330 N Wabash Ave, Chicago, IL 60611",Hot tub,176
1/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Gym, Free WiFi, Parking, Kitchen/Kitchenette, Airport Shuttle",1389
1/3/2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Pet friendly",430
2/3/2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free Breakfast, Kitchen/Kitchenette, Parking, Free WiFi, Pet friendly",1369
2/3/2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Gym, Fitness, Kitchen/Kitchenette, Pet friendly, Free WiFi",1317
3/3/2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Airport Shuttle, Parking, Pool, Pet friendly, Free Breakfast",1192
3/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Free WiFi, Gym, Fitness",809
4/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Pet friendly, Free Breakfast",576
4/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Kitchen/Kitchenette, Airport Shuttle, Pool, Gym",704
5/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Airport Shuttle, Pet friendly",1127
5/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Kitchen/Kitchenette, Fitness, Gym",1197
6/3/2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Free Breakfast",568
6/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Pet friendly, Kitchen/Kitchenette, Airport Shuttle, Free Breakfast, Free WiFi",1090
7/3/2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Free Breakfast, Airport Shuttle, Pool, Pet friendly",872
7/3/2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Parking, Free Breakfast, Fitness, Gym, Airport Shuttle",947
8/3/2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Parking, Free Breakfast, Fitness, Hot tub",605
8/3/2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Pet friendly, Parking, Airport Shuttle, Hot tub, Kitchen/Kitchenette",1327
9/3/2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Parking, Airport Shuttle, Hot tub",1303
9/3/2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Hot tub, Parking, Pool, Pet friendly, Gym",857
10/3/2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Free WiFi, Kitchen/Kitchenette, Hot tub",352
10/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Hot tub, Kitchen/Kitchenette, Parking",1267
11/3/2024,Four Seasons Hotel Chicago,5,Chicago,"120 E Delaware Pl, Chicago, IL 60611","Free Breakfast, Gym, Hot tub, Kitchen/Kitchenette, Pet friendly",538
11/3/2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Pool, Gym, Parking, Airport Shuttle",610
12/3/2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Free WiFi, Free Breakfast, Pool, Airport Shuttle, Pet friendly",498
12/3/2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Fitness, Pool, Kitchen/Kitchenette",235
13-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Pool, Free WiFi, Free Breakfast, Pet friendly, Gym",854
13-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Airport Shuttle, Kitchen/Kitchenette, Pool",291
14-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Pool, Parking, Pet friendly",647
14-03-2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Airport Shuttle, Kitchen/Kitchenette, Gym, Pool",1341
15-03-2024,Trump International Hotel & Tower Chicago,5,Chicago,"401 N Wabash Ave, Chicago, IL 60611","Gym, Pet friendly, Free Breakfast, Pool",488
15-03-2024,Park Hyatt Chicago,5,Chicago,"800 N Michigan Ave, Chicago, IL 60611","Free Breakfast, Parking, Airport Shuttle, Fitness",259
16-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Gym, Kitchen/Kitchenette, Free WiFi, Fitness, Free Breakfast",979
16-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Fitness, Airport Shuttle, Hot tub",1365
17-03-2024,"The Langham, Chicago",5,Chicago,"330 N Wabash Ave, Chicago, IL 60611","Fitness, Gym, Pool",1018
17-03-2024,The Peninsula Chicago,5,Chicago,"108 E Superior St, Chicago, IL 60611","Gym, Pool, Kitchen/Kitchenette, Airport Shuttle",660
